keyspace_name,table_name,column_name,clustering_order,column_name_bytes,kind,position,type,tag,note
payments,employer_payment_method_purchases,title,none,0x7469746c65,regular,-1,text,no tags,
payments,employer_payment_method_purchases,transactiondate,none,0x7472616e73616374696f6e64617465,regular,-1,timestamp,no tags,
payments,employer_purchase_renewal_history,accountid,asc,0x6163636f756e746964,clustering,0,uuid,no tags,
payments,employer_purchase_renewal_history,autorenew,none,0x6175746f72656e6577,regular,-1,boolean,no tags,
payments,employer_purchase_renewal_history,baseamount,none,0x62617365616d6f756e74,regular,-1,double,no tags,
payments,employer_purchase_renewal_history,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
payments,employer_purchase_renewal_history,companyid,desc,0x636f6d70616e796964,clustering,1,uuid,no tags,
payments,employer_purchase_renewal_history,companyname,none,0x636f6d70616e796e616d65,regular,-1,text,no tags,
payments,employer_purchase_renewal_history,discountamount,none,0x646973636f756e74616d6f756e74,regular,-1,double,no tags,
payments,employer_purchase_renewal_history,expirydate,none,0x65787069727964617465,regular,-1,date,no tags,
payments,employer_purchase_renewal_history,fein,none,0x6665696e,regular,-1,text,no tags,
payments,employer_purchase_renewal_history,invoiceamount,none,0x696e766f696365616d6f756e74,regular,-1,double,no tags,
payments,employer_purchase_renewal_history,isfreepurchase,none,0x6973667265657075726368617365,regular,-1,boolean,no tags,
payments,employer_purchase_renewal_history,isrenewed,none,0x697372656e65776564,regular,-1,boolean,no tags,
payments,employer_purchase_renewal_history,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
payments,employer_purchase_renewal_history,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
payments,employer_purchase_renewal_history,licenseid,desc,0x6c6963656e73656964,clustering,2,timeuuid,no tags,
payments,employer_purchase_renewal_history,nextplantype,none,0x6e657874706c616e74797065,regular,-1,text,no tags,
payments,employer_purchase_renewal_history,nextsubscriptionid,none,0x6e657874737562736372697074696f6e6964,regular,-1,uuid,no tags,
payments,employer_purchase_renewal_history,nickname,none,0x6e69636b6e616d65,regular,-1,text,no tags,
payments,employer_purchase_renewal_history,paymentid,none,0x7061796d656e746964,regular,-1,timeuuid,no tags,
payments,employer_purchase_renewal_history,paymentstatus,none,0x7061796d656e74737461747573,regular,-1,text,no tags,
payments,employer_purchase_renewal_history,plantype,none,0x706c616e74797065,regular,-1,text,no tags,
payments,employer_purchase_renewal_history,receiptnumber,none,0x726563656970746e756d626572,regular,-1,text,no tags,
payments,employer_purchase_renewal_history,renewaldate,none,0x72656e6577616c64617465,regular,-1,date,no tags,
payments,employer_purchase_renewal_history,startdate,none,0x737461727464617465,regular,-1,date,no tags,
payments,employer_purchase_renewal_history,status,none,0x737461747573,regular,-1,text,no tags,
payments,employer_purchase_renewal_history,subscriptionid,none,0x737562736372697074696f6e6964,regular,-1,uuid,no tags,
payments,employer_purchase_renewal_history,taxamount,none,0x746178616d6f756e74,regular,-1,double,no tags,
payments,employer_service_transactions,amount,none,0x616d6f756e74,regular,-1,double,no tags,
payments,employer_service_transactions,amountwithoutdiscount,none,0x616d6f756e74776974686f7574646973636f756e74,regular,-1,double,no tags,
payments,employer_service_transactions,amountwithtax,none,0x616d6f756e7477697468746178,regular,-1,double,no tags,
payments,employer_service_transactions,balance,none,0x62616c616e6365,regular,-1,double,no tags,
payments,employer_service_transactions,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
payments,employer_service_transactions,category,asc,0x63617465676f7279,clustering,1,text,no tags,
payments,employer_service_transactions,contractdiscount,none,0x636f6e7472616374646973636f756e74,regular,-1,double,no tags,
payments,employer_service_transactions,createdat,none,0x637265617465646174,regular,-1,timestamp,no tags,
payments,employer_service_transactions,enddate,none,0x656e6464617465,regular,-1,date,no tags,
payments,employer_service_transactions,entityid,asc,0x656e746974796964,clustering,0,uuid,no tags,
payments,employer_service_transactions,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
payments,employer_service_transactions,paymentfrequencydiscount,none,0x7061796d656e746672657175656e6379646973636f756e74,regular,-1,double,no tags,
payments,employer_service_transactions,paymentmethodid,none,0x7061796d656e746d6574686f646964,regular,-1,uuid,no tags,
payments,employer_service_transactions,paymentmethodnickname,none,0x7061796d656e746d6574686f646e69636b6e616d65,regular,-1,text,no tags,
payments,employer_service_transactions,paymentreferenceid,none,0x7061796d656e747265666572656e63656964,regular,-1,timeuuid,no tags,
payments,employer_service_transactions,paymentsource,none,0x7061796d656e74736f75726365,regular,-1,text,no tags,
payments,employer_service_transactions,paymentstatus,none,0x7061796d656e74737461747573,regular,-1,text,no tags,
payments,employer_service_transactions,purchaseid,none,0x70757263686173656964,regular,-1,timeuuid,no tags,
payments,employer_service_transactions,purchaseorderno,none,0x70757263686173656f726465726e6f,regular,-1,text,no tags,
payments,employer_service_transactions,remarks,none,0x72656d61726b73,regular,-1,text,no tags,
payments,employer_service_transactions,startdate,none,0x737461727464617465,regular,-1,date,no tags,
payments,employer_service_transactions,taxamount,none,0x746178616d6f756e74,regular,-1,double,no tags,
payments,employer_service_transactions,transactiondate,none,0x7472616e73616374696f6e64617465,regular,-1,timestamp,no tags,
payments,employer_service_transactions,transactionid,asc,0x7472616e73616374696f6e6964,clustering,2,timeuuid,no tags,
payments,employer_service_transactions,transactionmadeby,none,0x7472616e73616374696f6e6d6164656279,regular,-1,text,no tags,
payments,employer_service_transactions,transactionno,none,0x7472616e73616374696f6e6e6f,regular,-1,text,no tags,
payments,employer_service_transactions,transactiontype,none,0x7472616e73616374696f6e74797065,regular,-1,text,no tags,
payments,employer_service_transactions,unitenddate,none,0x756e6974656e6464617465,regular,-1,date,no tags,
payments,employer_service_transactions,unitstartdate,none,0x756e6974737461727464617465,regular,-1,date,no tags,
payments,employer_talent_free_feature_billing,accountid,none,0x6163636f756e746964,partition_key,0,uuid,no tags,
payments,employer_talent_free_feature_billing,amount,none,0x616d6f756e74,regular,-1,double,no tags,
payments,employer_talent_free_feature_billing,couponcode,asc,0x636f75706f6e636f6465,clustering,3,text,no tags,
payments,employer_talent_free_feature_billing,coupontype,asc,0x636f75706f6e74797065,clustering,4,text,no tags,
payments,employer_talent_free_feature_billing,email,none,0x656d61696c,regular,-1,text,no tags,
payments,employer_talent_free_feature_billing,freequantity,none,0x667265657175616e74697479,regular,-1,int,no tags,
payments,employer_talent_free_feature_billing,month,desc,0x6d6f6e7468,clustering,2,int,no tags,
payments,employer_talent_free_feature_billing,talentemail,none,0x74616c656e74656d61696c,regular,-1,text,no tags,
payments,employer_talent_free_feature_billing,talentuserid,desc,0x74616c656e74757365726964,clustering,0,uuid,no tags,
payments,employer_talent_free_feature_billing,useddate,none,0x7573656464617465,regular,-1,date,no tags,
payments,employer_talent_free_feature_billing,year,desc,0x79656172,clustering,1,int,no tags,
payments,employer_transactions,accountid,asc,0x6163636f756e746964,clustering,0,uuid,no tags,
payments,employer_transactions,additionaldata,none,0x6164646974696f6e616c64617461,regular,-1,text,no tags,
payments,employer_transactions,amount,none,0x616d6f756e74,regular,-1,double,no tags,
payments,employer_transactions,amountwithtax,none,0x616d6f756e7477697468746178,regular,-1,double,no tags,
payments,employer_transactions,balance,none,0x62616c616e6365,regular,-1,double,no tags,
payments,employer_transactions,billingtype,asc,0x62696c6c696e6774797065,clustering,1,text,no tags,
payments,employer_transactions,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
payments,employer_transactions,description,none,0x6465736372697074696f6e,regular,-1,text,no tags,
payments,employer_transactions,entityid,none,0x656e746974796964,regular,-1,uuid,no tags,
payments,employer_transactions,entityname,none,0x656e746974796e616d65,regular,-1,text,no tags,
payments,employer_transactions,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
payments,employer_transactions,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
payments,employer_transactions,paymentdate,none,0x7061796d656e7464617465,regular,-1,timestamp,no tags,
payments,employer_transactions,paymentmethodid,asc,0x7061796d656e746d6574686f646964,clustering,2,uuid,no tags,
payments,employer_transactions,paymentmethodnickname,none,0x7061796d656e746d6574686f646e69636b6e616d65,regular,-1,text,no tags,
payments,employer_transactions,paymentmethodtype,none,0x7061796d656e746d6574686f6474797065,regular,-1,text,no tags,
payments,employer_transactions,paymentreferenceid,asc,0x7061796d656e747265666572656e63656964,clustering,3,timeuuid,no tags,
payments,employer_transactions,paymentsource,none,0x7061796d656e74736f75726365,regular,-1,text,no tags,
payments,employer_transactions,paymentstatus,none,0x7061796d656e74737461747573,regular,-1,text,no tags,
payments,employer_transactions,purchaseorderno,none,0x70757263686173656f726465726e6f,regular,-1,text,no tags,
payments,employer_transactions,remarks,none,0x72656d61726b73,regular,-1,text,no tags,
payments,employer_transactions,taxamount,none,0x746178616d6f756e74,regular,-1,double,no tags,
payments,employer_transactions,transactiondate,none,0x7472616e73616374696f6e64617465,regular,-1,timestamp,no tags,
payments,employer_transactions,transactiontype,none,0x7472616e73616374696f6e74797065,regular,-1,text,no tags,
payments,iap_initial_purchase_receipt,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
payments,iap_initial_purchase_receipt,expirydate,none,0x65787069727964617465,regular,-1,date,no tags,
payments,iap_initial_purchase_receipt,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
payments,iap_initial_purchase_receipt,originaltransactionid,asc,0x6f726967696e616c7472616e73616374696f6e6964,clustering,0,text,no tags,
payments,iap_initial_purchase_receipt,rawresponse,none,0x726177726573706f6e7365,regular,-1,text,no tags,
payments,iap_initial_purchase_receipt,startdate,none,0x737461727464617465,regular,-1,date,no tags,
payments,iap_notification_history,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
payments,iap_notification_history,notificationtype,asc,0x6e6f74696669636174696f6e74797065,clustering,0,text,no tags,
payments,iap_notification_history,originaltransactionid,none,0x6f726967696e616c7472616e73616374696f6e6964,partition_key,0,text,no tags,
payments,iap_notification_history,rawresponse,none,0x726177726573706f6e7365,regular,-1,text,no tags,
payments,iap_notification_history,receivedid,desc,0x72656365697665646964,clustering,1,timeuuid,no tags,
payments,iap_transaction_history,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
payments,iap_transaction_history,environment,none,0x656e7669726f6e6d656e74,regular,-1,text,no tags,
payments,iap_transaction_history,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
payments,iap_transaction_history,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
payments,iap_transaction_history,licenseids,none,0x6c6963656e7365696473,regular,-1,set<timeuuid>,no tags,
payments,iap_transaction_history,originaltransactionid,asc,0x6f726967696e616c7472616e73616374696f6e6964,clustering,0,text,no tags,
payments,iap_transaction_history,productid,none,0x70726f647563746964,regular,-1,text,no tags,
payments,iap_transaction_history,rawresponse,none,0x726177726573706f6e7365,regular,-1,text,no tags,
payments,iap_transaction_history,transactionids,none,0x7472616e73616374696f6e696473,regular,-1,set<text>,no tags,
payments,iap_transaction_history,userid,none,0x757365726964,regular,-1,uuid,no tags,
payments,iap_transaction_to_user,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
payments,iap_transaction_to_user,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
payments,iap_transaction_to_user,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
payments,iap_transaction_to_user,originaltransactionid,asc,0x6f726967696e616c7472616e73616374696f6e6964,clustering,0,text,no tags,
payments,iap_transaction_to_user,userid,asc,0x757365726964,clustering,1,uuid,no tags,
payments,manual_transaction_logs,action,none,0x616374696f6e,regular,-1,text,no tags,
payments,manual_transaction_logs,amount,none,0x616d6f756e74,regular,-1,double,no tags,
payments,manual_transaction_logs,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
payments,manual_transaction_logs,category,none,0x63617465676f7279,regular,-1,text,no tags,
payments,manual_transaction_logs,completedat,none,0x636f6d706c657465646174,regular,-1,timestamp,no tags,
payments,manual_transaction_logs,createdat,none,0x637265617465646174,regular,-1,timestamp,no tags,
payments,manual_transaction_logs,createdby,none,0x637265617465646279,regular,-1,uuid,no tags,
payments,manual_transaction_logs,deltaamount,none,0x64656c7461616d6f756e74,regular,-1,double,no tags,
payments,manual_transaction_logs,entityid,asc,0x656e746974796964,clustering,0,uuid,no tags,
payments,manual_transaction_logs,jsoncategorytransaction,none,0x6a736f6e63617465676f72797472616e73616374696f6e,regular,-1,text,no tags,
payments,manual_transaction_logs,jsonemployertransaction,none,0x6a736f6e656d706c6f7965727472616e73616374696f6e,regular,-1,text,no tags,
payments,manual_transaction_logs,jsonprepaidtransaction,none,0x6a736f6e707265706169647472616e73616374696f6e,regular,-1,text,no tags,
payments,manual_transaction_logs,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
payments,manual_transaction_logs,oldcategory,none,0x6f6c6463617465676f7279,regular,-1,text,no tags,
payments,manual_transaction_logs,paymentdate,none,0x7061796d656e7464617465,regular,-1,timestamp,no tags,
payments,manual_transaction_logs,processingstartedat,none,0x70726f63657373696e67737461727465646174,regular,-1,timestamp,no tags,
payments,manual_transaction_logs,purchaseorderno,none,0x70757263686173656f726465726e6f,regular,-1,text,no tags,
payments,manual_transaction_logs,remarks,none,0x72656d61726b73,regular,-1,text,no tags,
payments,manual_transaction_logs,status,none,0x737461747573,regular,-1,text,no tags,
payments,manual_transaction_logs,taxamount,none,0x746178616d6f756e74,regular,-1,double,no tags,
payments,manual_transaction_logs,transactiondate,none,0x7472616e73616374696f6e64617465,regular,-1,timestamp,no tags,
payments,manual_transaction_logs,transactionid,desc,0x7472616e73616374696f6e6964,clustering,2,timeuuid,no tags,
payments,manual_transaction_logs,transactionlogid,desc,0x7472616e73616374696f6e6c6f676964,clustering,3,timeuuid,no tags,
payments,manual_transaction_logs,transactiontype,none,0x7472616e73616374696f6e74797065,regular,-1,text,no tags,
payments,manual_transaction_logs,walletbalance,none,0x77616c6c657462616c616e6365,regular,-1,double,no tags,
payments,manual_transaction_logs,walletid,asc,0x77616c6c65746964,clustering,1,uuid,no tags,
payments,oad_assessment_purchase,baseamount,none,0x62617365616d6f756e74,regular,-1,double,no tags,
payments,oad_assessment_purchase,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
payments,oad_assessment_purchase,cardid,none,0x636172646964,regular,-1,text,no tags,
payments,oad_assessment_purchase,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
payments,oad_assessment_purchase,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
payments,oad_assessment_purchase,nickname,none,0x6e69636b6e616d65,regular,-1,text,no tags,
payments,oad_assessment_purchase,paymentid,asc,0x7061796d656e746964,clustering,1,timeuuid,no tags,
payments,oad_assessment_purchase,paymentmethodid,none,0x7061796d656e746d6574686f646964,regular,-1,uuid,no tags,
payments,oad_assessment_purchase,paymentresponse,none,0x7061796d656e74726573706f6e7365,regular,-1,text,no tags,
payments,oad_assessment_purchase,purchasedate,none,0x707572636861736564617465,regular,-1,timestamp,no tags,
payments,oad_assessment_purchase,receiptnumber,none,0x726563656970746e756d626572,regular,-1,text,no tags,
payments,oad_assessment_purchase,status,none,0x737461747573,regular,-1,text,no tags,
payments,oad_assessment_purchase,taxamount,none,0x746178616d6f756e74,regular,-1,double,no tags,
payments,oad_assessment_purchase,totalamount,none,0x746f74616c616d6f756e74,regular,-1,double,no tags,
payments,oad_assessment_purchase,userid,asc,0x757365726964,clustering,0,uuid,no tags,
payments,payment_details,addtionaldatajson,none,0x61646474696f6e616c646174616a736f6e,regular,-1,text,no tags,
payments,payment_details,amount,none,0x616d6f756e74,regular,-1,double,no tags,
payments,payment_details,amountwithtax,none,0x616d6f756e7477697468746178,regular,-1,double,no tags,
payments,payment_details,bankid,none,0x62616e6b6964,regular,-1,text,no tags,
payments,payment_details,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
payments,payment_details,cardid,none,0x636172646964,regular,-1,text,no tags,
payments,payment_details,customerid,none,0x637573746f6d65726964,regular,-1,text,no tags,
payments,payment_details,entityid,asc,0x656e746974796964,clustering,0,uuid,no tags,
payments,payment_details,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
payments,payment_details,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
payments,payment_details,nickname,none,0x6e69636b6e616d65,regular,-1,text,no tags,
payments,payment_details,paymentid,desc,0x7061796d656e746964,clustering,1,timeuuid,no tags,
payments,payment_details,paymentmethod,none,0x7061796d656e746d6574686f64,regular,-1,text,no tags,
payments,payment_details,paymentmethodid,none,0x7061796d656e746d6574686f646964,regular,-1,uuid,no tags,
payments,payment_details,requeststatus,none,0x72657175657374737461747573,regular,-1,text,no tags,
payments,payment_details,taxamount,none,0x746178616d6f756e74,regular,-1,double,no tags,
payments,payment_details,taxcode,none,0x746178636f6465,regular,-1,text,no tags,
payments,payment_details,taxdatajson,none,0x746178646174616a736f6e,regular,-1,text,no tags,
payments,payment_details,transactionkey,none,0x7472616e73616374696f6e6b6579,regular,-1,text,no tags,
payments,payment_details,type,none,0x74797065,regular,-1,text,no tags,
payments,payment_token,accesstoken,none,0x616363657373746f6b656e,partition_key,1,text,no tags,
payments,payment_token,lastusedtime,none,0x6c6173747573656474696d65,regular,-1,timestamp,no tags,
payments,payment_token,userid,none,0x757365726964,partition_key,0,uuid,no tags,
payments,prepaid_wallet,balance,none,0x62616c616e6365,regular,-1,double,no tags,
payments,prepaid_wallet,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
payments,prepaid_wallet,createdat,none,0x637265617465646174,regular,-1,timestamp,no tags,
payments,prepaid_wallet,entityid,asc,0x656e746974796964,clustering,0,uuid,no tags,
payments,prepaid_wallet,lastactivatedat,none,0x6c6173746163746976617465646174,regular,-1,timestamp,no tags,
payments,prepaid_wallet,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
payments,prepaid_wallet,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
payments,prepaid_wallet,walletid,asc,0x77616c6c65746964,clustering,1,uuid,no tags,
payments,prepaid_wallet_history,adminname,none,0x61646d696e6e616d65,regular,-1,text,no tags,
payments,prepaid_wallet_history,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
payments,prepaid_wallet_history,email,none,0x656d61696c,regular,-1,text,no tags,
payments,prepaid_wallet_history,entityid,desc,0x656e746974796964,clustering,0,uuid,no tags,
payments,prepaid_wallet_history,isdefault,none,0x697364656661756c74,regular,-1,boolean,no tags,
payments,prepaid_wallet_history,lastactionby,none,0x6c617374616374696f6e6279,regular,-1,text,no tags,
payments,prepaid_wallet_history,lastupdatedat,none,0x6c617374757064617465646174,regular,-1,timestamp,no tags,
payments,prepaid_wallet_history,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
payments,prepaid_wallet_history,organisationname,none,0x6f7267616e69736174696f6e6e616d65,regular,-1,text,no tags,
payments,prepaid_wallet_history,reason,none,0x726561736f6e,regular,-1,text,no tags,
payments,prepaid_wallet_history,requestedat,none,0x7265717565737465646174,regular,-1,timestamp,no tags,
payments,prepaid_wallet_history,requestedby,none,0x7265717565737465646279,regular,-1,uuid,no tags,
payments,prepaid_wallet_history,requestid,desc,0x726571756573746964,clustering,1,timeuuid,no tags,
payments,prepaid_wallet_history,status,none,0x737461747573,regular,-1,text,no tags,
payments,prepaid_wallet_history,walletid,none,0x77616c6c65746964,regular,-1,uuid,no tags,
payments,prepaid_wallet_history_log,action,none,0x616374696f6e,regular,-1,text,no tags,
payments,prepaid_wallet_history_log,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
payments,prepaid_wallet_history_log,entityid,desc,0x656e746974796964,clustering,0,uuid,no tags,
payments,prepaid_wallet_history_log,lastupdatedat,none,0x6c617374757064617465646174,regular,-1,timestamp,no tags,
payments,prepaid_wallet_history_log,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
payments,prepaid_wallet_history_log,logid,desc,0x6c6f676964,clustering,1,timeuuid,no tags,
payments,prepaid_wallet_history_log,reason,none,0x726561736f6e,regular,-1,text,no tags,
payments,prepaid_wallet_history_log,requestid,none,0x726571756573746964,regular,-1,timeuuid,no tags,
payments,prepaid_wallet_history_log,walletid,none,0x77616c6c65746964,regular,-1,uuid,no tags,
payments,prepaid_wallet_transactions,accesscode,none,0x616363657373636f6465,regular,-1,text,no tags,
payments,prepaid_wallet_transactions,amount,none,0x616d6f756e74,regular,-1,double,no tags,
payments,prepaid_wallet_transactions,amountwithtax,none,0x616d6f756e7477697468746178,regular,-1,double,no tags,
payments,prepaid_wallet_transactions,balance,none,0x62616c616e6365,regular,-1,double,no tags,
payments,prepaid_wallet_transactions,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
payments,prepaid_wallet_transactions,category,none,0x63617465676f7279,regular,-1,text,no tags,
payments,prepaid_wallet_transactions,companyid,none,0x636f6d70616e796964,regular,-1,uuid,no tags,
payments,prepaid_wallet_transactions,createdat,none,0x637265617465646174,regular,-1,timestamp,no tags,
payments,prepaid_wallet_transactions,enddate,none,0x656e6464617465,regular,-1,date,no tags,
payments,prepaid_wallet_transactions,entityid,asc,0x656e746974796964,clustering,0,uuid,no tags,
payments,prepaid_wallet_transactions,jobid,none,0x6a6f626964,regular,-1,timeuuid,no tags,
payments,prepaid_wallet_transactions,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
payments,prepaid_wallet_transactions,paymentstatus,none,0x7061796d656e74737461747573,regular,-1,text,no tags,
payments,prepaid_wallet_transactions,purchaseid,none,0x70757263686173656964,regular,-1,timeuuid,no tags,
payments,prepaid_wallet_transactions,purchaseorderno,none,0x70757263686173656f726465726e6f,regular,-1,text,no tags,
payments,prepaid_wallet_transactions,remarks,none,0x72656d61726b73,regular,-1,text,no tags,
payments,prepaid_wallet_transactions,startdate,none,0x737461727464617465,regular,-1,date,no tags,
payments,prepaid_wallet_transactions,talentuserid,none,0x74616c656e74757365726964,regular,-1,uuid,no tags,
payments,prepaid_wallet_transactions,taxamount,none,0x746178616d6f756e74,regular,-1,double,no tags,
payments,prepaid_wallet_transactions,transactiondate,none,0x7472616e73616374696f6e64617465,regular,-1,timestamp,no tags,
payments,prepaid_wallet_transactions,transactionid,desc,0x7472616e73616374696f6e6964,clustering,2,timeuuid,no tags,
payments,prepaid_wallet_transactions,transactionmadeby,none,0x7472616e73616374696f6e6d6164656279,regular,-1,text,no tags,
payments,prepaid_wallet_transactions,transactionno,none,0x7472616e73616374696f6e6e6f,regular,-1,text,no tags,
payments,prepaid_wallet_transactions,transactiontype,none,0x7472616e73616374696f6e74797065,regular,-1,text,no tags,
payments,prepaid_wallet_transactions,unitenddate,none,0x756e6974656e6464617465,regular,-1,date,no tags,
payments,prepaid_wallet_transactions,unitstartdate,none,0x756e6974737461727464617465,regular,-1,date,no tags,
payments,prepaid_wallet_transactions,walletid,asc,0x77616c6c65746964,clustering,1,uuid,no tags,
payments,purchase_renewal_history,accesscode,none,0x616363657373636f6465,regular,-1,text,no tags,
payments,purchase_renewal_history,amount,none,0x616d6f756e74,regular,-1,double,no tags,
payments,purchase_renewal_history,amounttax,none,0x616d6f756e74746178,regular,-1,double,no tags,
payments,purchase_renewal_history,amountwithtax,none,0x616d6f756e7477697468746178,regular,-1,double,no tags,
payments,purchase_renewal_history,autorenew,none,0x6175746f72656e6577,regular,-1,boolean,no tags,
payments,purchase_renewal_history,baseamount,none,0x62617365616d6f756e74,regular,-1,double,no tags,
payments,purchase_renewal_history,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
payments,purchase_renewal_history,entityid,asc,0x656e746974796964,clustering,0,uuid,no tags,
payments,purchase_renewal_history,expirydate,none,0x65787069727964617465,regular,-1,date,no tags,
payments,purchase_renewal_history,invoiceamount,none,0x696e766f696365616d6f756e74,regular,-1,double,no tags,
payments,purchase_renewal_history,iscurrentmembership,none,0x697363757272656e746d656d62657273686970,regular,-1,boolean,no tags,
payments,purchase_renewal_history,isfreepurchase,none,0x6973667265657075726368617365,regular,-1,boolean,no tags,
payments,purchase_renewal_history,isrenewed,none,0x697372656e65776564,regular,-1,boolean,no tags,
payments,purchase_renewal_history,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
payments,purchase_renewal_history,lastupdatedby,none,0x6c617374757064617465646279,regular,-1,uuid,no tags,
payments,purchase_renewal_history,licenseid,desc,0x6c6963656e73656964,clustering,1,timeuuid,no tags,
payments,purchase_renewal_history,nextsubscriptionid,none,0x6e657874737562736372697074696f6e6964,regular,-1,uuid,no tags,
payments,purchase_renewal_history,originaltransactionid,none,0x6f726967696e616c7472616e73616374696f6e6964,regular,-1,text,no tags,
payments,purchase_renewal_history,paymentid,none,0x7061796d656e746964,regular,-1,timeuuid,no tags,
payments,purchase_renewal_history,plantype,none,0x706c616e74797065,regular,-1,text,no tags,
payments,purchase_renewal_history,productid,none,0x70726f647563746964,regular,-1,text,no tags,
payments,purchase_renewal_history,purchasetype,none,0x707572636861736574797065,regular,-1,text,no tags,
payments,purchase_renewal_history,receiptnumber,none,0x726563656970746e756d626572,regular,-1,text,no tags,
payments,purchase_renewal_history,renewaldate,none,0x72656e6577616c64617465,regular,-1,date,no tags,
payments,purchase_renewal_history,startdate,none,0x737461727464617465,regular,-1,date,no tags,
payments,purchase_renewal_history,subscriptionid,none,0x737562736372697074696f6e6964,regular,-1,uuid,no tags,
payments,purchase_renewal_history,taxamount,none,0x746178616d6f756e74,regular,-1,double,no tags,
payments,purchase_service_logs,action,none,0x616374696f6e,regular,-1,text,no tags,
payments,purchase_service_logs,actionby,none,0x616374696f6e6279,regular,-1,text,no tags,
payments,purchase_service_logs,bucket,none,0x6275636b6574,partition_key,0,text,no tags,
payments,purchase_service_logs,entityid,asc,0x656e746974796964,clustering,0,uuid,no tags,
payments,purchase_service_logs,lastupdated,none,0x6c61737475706461746564,regular,-1,timestamp,no tags,
payments,purchase_service_logs,logid,asc,0x6c6f676964,clustering,2,timeuuid,no tags,
payments,purchase_service_logs,previousdata,none,0x70726576696f757364617461,regular,-1,text,no tags,
payments,purchase_service_logs,service,asc,0x73657276696365,clustering,1,text,no tags,
payments,receipt_counter,count,none,0x636f756e74,regular,-1,counter,no tags,
payments,receipt_counter,entityid,asc,0x656e746974796964,clustering,2,uuid,no tags,
payments,receipt_counter,key,asc,0x6b6579,clustering,1,text,no tags,
payments,receipt_counter,month,asc,0x6d6f6e7468,clustering,0,int,no tags,
payments,receipt_counter,year,none,0x79656172,partition_key,0,int,no tags,
payments,service_cycle_expiry,accountid,asc,0x6163636f756e746964,clustering,2,uuid,no tags,
payments,service_cycle_expiry,cyclestartdate,none,0x6379636c65737461727464617465,regular,-1,date,no tags,
payments,service_cycle_expiry,day,asc,0x646179,clustering,1,int,no tags,
payments,service_cycle_expiry,month,asc,0x6d6f6e7468,clustering,0,int,no tags,
payments,service_cycle_expiry,service,asc,0x73657276696365,clustering,3,text,no tags,
payments,service_cycle_expiry,status,none,0x737461747573,regular,-1,text,no tags,
payments,service_cycle_expiry,year,none,0x79656172,partition_key,0,int,no tags,
payments,service_payment_fail_history,accountid,none,0x6163636f756e746964,partition_key,0,uuid,no tags,
payments,service_payment_fail_history,amount,none,0x616d6f756e74,regular,-1,double,no tags,
payments,service_payment_fail_history,cyclestartdate,desc,0x6379636c65737461727464617465,clustering,1,date,no tags,
payments,service_payment_fail_history,day,none,0x646179,regular,-1,int,no tags,
payments,service_payment_fail_history,month,none,0x6d6f6e7468,regular,-1,int,no tags,
payments,service_payment_fail_history,nextcyclestartdate,none,0x6e6578746379636c65737461727464617465,regular,-1,date,no tags,
payments,service_payment_fail_history,service,desc,0x73657276696365,clustering,0,text,no tags,
